gender,match,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,attr1_1,samerace,attr3_1,order,round,iid,pid,wave,age,race,shar_o_categorie,est_premier,dernier_order,est_dernier,field_cd,go_out,exphappy,go_out_cat,exphappy_cat,confiance_cat,field_nom
1,0,9.0,8.0,10.0,8.0,10.0,7.0,21.28,1,7.0,8,20,217,204.0,9,26.0,2.0,Moyen (5-7),0,20,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,10.0,10.0,10.0,7.0,9.0,6.0,21.28,1,7.0,4,20,217,205.0,9,26.0,2.0,Moyen (5-7),0,20,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,9.0,5.0,9.0,6.0,6.0,5.0,21.28,0,7.0,7,20,217,206.0,9,26.0,2.0,Faible (0-5),0,20,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,7.0,8.0,10.0,7.0,9.0,7.0,21.28,1,7.0,15,20,217,207.0,9,26.0,2.0,Moyen (5-7),0,20,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,1,6.0,8.0,8.0,8.0,8.0,8.0,21.28,0,7.0,6,20,217,208.0,9,26.0,2.0,Élevé (7-10),0,20,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,6.0,6.0,9.0,,9.0,,21.28,0,7.0,11,20,217,209.0,9,26.0,2.0,,0,20,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,9.0,,9.0,1.0,,,21.28,1,7.0,12,20,217,210.0,9,26.0,2.0,,0,20,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,5.0,7.0,9.0,5.0,9.0,4.0,21.28,1,7.0,18,20,217,211.0,9,26.0,2.0,Faible (0-5),0,20,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,1,7.0,10.0,10.0,7.0,10.0,5.0,21.28,0,7.0,1,20,217,212.0,9,26.0,2.0,Faible (0-5),1,20,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,1,8.0,8.0,9.0,8.0,10.0,8.0,21.28,0,7.0,19,20,217,213.0,9,26.0,2.0,Élevé (7-10),0,20,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,8.0,9.0,10.0,7.0,10.0,7.0,20.51,1,7.0,4,20,218,194.0,9,24.0,2.0,Moyen (5-7),0,20,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,6.0,10.0,10.0,5.0,9.0,6.0,20.51,1,7.0,8,20,218,195.0,9,24.0,2.0,Moyen (5-7),0,20,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,2.0,3.0,3.0,2.0,,,20.51,0,7.0,7,20,218,196.0,9,24.0,2.0,,0,20,0,8.0,1.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,7.0,8.0,7.0,6.0,8.0,3.0,20.51,0,7.0,5,20,218,197.0,9,24.0,2.0,Faible (0-5),0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,5.0,4.0,5.0,5.0,4.0,5.0,20.51,0,7.0,16,20,218,198.0,9,24.0,2.0,Faible (0-5),0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,4.0,9.0,9.0,4.0,9.0,4.0,20.51,1,7.0,1,20,218,199.0,9,24.0,2.0,Faible (0-5),1,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,6.0,7.0,9.0,5.0,9.0,,20.51,1,7.0,20,20,218,200.0,9,24.0,2.0,,0,20,1,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,2.0,8.0,,1.0,,1.0,20.51,1,7.0,11,20,218,201.0,9,24.0,2.0,Faible (0-5),0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,6.0,8.0,9.0,6.0,8.0,7.0,20.51,1,7.0,14,20,218,202.0,9,24.0,2.0,Moyen (5-7),0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,7.0,5.0,10.0,7.0,10.0,,20.51,1,7.0,13,20,218,203.0,9,24.0,2.0,,0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,5.0,7.0,9.0,5.0,9.0,5.0,20.51,1,7.0,19,20,218,204.0,9,24.0,2.0,Faible (0-5),0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,5.0,8.0,8.0,6.0,6.0,5.0,20.51,1,7.0,15,20,218,205.0,9,24.0,2.0,Faible (0-5),0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,1,7.0,7.0,7.0,7.0,7.0,7.0,20.51,0,7.0,18,20,218,206.0,9,24.0,2.0,Moyen (5-7),0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,6.0,9.0,8.0,6.0,8.0,3.0,20.51,1,7.0,6,20,218,207.0,9,24.0,2.0,Faible (0-5),0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,5.0,8.0,10.0,8.0,8.0,5.0,20.51,0,7.0,17,20,218,208.0,9,24.0,2.0,Faible (0-5),0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,5.0,,5.0,,,,20.51,0,7.0,2,20,218,209.0,9,24.0,2.0,,0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,6.0,10.0,,,,,20.51,1,7.0,3,20,218,210.0,9,24.0,2.0,,0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,3.0,7.0,10.0,3.0,10.0,5.0,20.51,1,7.0,9,20,218,211.0,9,24.0,2.0,Faible (0-5),0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,6.0,7.0,7.0,6.0,8.0,5.0,20.51,0,7.0,12,20,218,212.0,9,24.0,2.0,Faible (0-5),0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,7.0,8.0,9.0,6.0,9.0,5.0,20.51,0,7.0,10,20,218,213.0,9,24.0,2.0,Faible (0-5),0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,8.0,9.0,8.0,7.0,8.0,6.0,16.28,1,7.0,1,20,219,194.0,9,26.0,2.0,Moyen (5-7),1,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,9.0,10.0,9.0,9.0,8.0,9.0,16.28,1,7.0,5,20,219,195.0,9,26.0,2.0,Élevé (7-10),0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,1,6.0,7.0,7.0,7.0,7.0,8.0,16.28,0,7.0,4,20,219,196.0,9,26.0,2.0,Élevé (7-10),0,20,0,8.0,3.0,6.0,Fréquent (3-4/mois),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,7.0,7.0,8.0,6.0,7.0,4.0,16.28,0,7.0,2,20,219,197.0,9,26.0,2.0,Faible (0-5),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,5.0,4.0,5.0,4.0,4.0,4.0,16.28,0,7.0,13,20,219,198.0,9,26.0,2.0,Faible (0-5),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,1,9.0,10.0,10.0,10.0,9.0,10.0,16.28,1,7.0,18,20,219,199.0,9,26.0,2.0,Élevé (7-10),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,7.0,9.0,8.0,8.0,8.0,,16.28,1,7.0,17,20,219,200.0,9,26.0,2.0,,0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,7.0,,,,,,16.28,1,7.0,8,20,219,201.0,9,26.0,2.0,,0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,8.0,8.0,9.0,7.0,8.0,5.0,16.28,1,7.0,11,20,219,202.0,9,26.0,2.0,Faible (0-5),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,8.0,6.0,9.0,8.0,8.0,,16.28,1,7.0,10,20,219,203.0,9,26.0,2.0,,0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,7.0,8.0,9.0,8.0,8.0,8.0,16.28,1,7.0,16,20,219,204.0,9,26.0,2.0,Élevé (7-10),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,6.0,6.0,6.0,6.0,6.0,6.0,16.28,1,7.0,12,20,219,205.0,9,26.0,2.0,Moyen (5-7),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,7.0,7.0,7.0,7.0,7.0,,16.28,0,7.0,15,20,219,206.0,9,26.0,2.0,,0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,1,9.0,9.0,9.0,10.0,9.0,8.0,16.28,1,7.0,3,20,219,207.0,9,26.0,2.0,Élevé (7-10),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,1,8.0,9.0,9.0,9.0,9.0,9.0,16.28,0,7.0,14,20,219,208.0,9,26.0,2.0,Élevé (7-10),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,6.0,5.0,,,,,16.28,0,7.0,19,20,219,209.0,9,26.0,2.0,,0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,9.0,8.0,5.0,,,,16.28,1,7.0,20,20,219,210.0,9,26.0,2.0,,0,20,1,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,1,6.0,10.0,9.0,10.0,7.0,7.0,16.28,1,7.0,6,20,219,211.0,9,26.0,2.0,Moyen (5-7),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,1,8.0,8.0,9.0,8.0,9.0,6.0,16.28,0,7.0,9,20,219,212.0,9,26.0,2.0,Moyen (5-7),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,8.0,8.0,8.0,8.0,10.0,8.0,16.28,0,7.0,7,20,219,213.0,9,26.0,2.0,Élevé (7-10),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,6.0,10.0,10.0,9.0,10.0,7.0,16.67,0,10.0,9,20,220,194.0,9,25.0,6.0,Moyen (5-7),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,5.0,10.0,9.0,8.0,9.0,6.0,16.67,0,10.0,13,20,220,195.0,9,25.0,6.0,Moyen (5-7),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,4.0,4.0,3.0,3.0,3.0,,16.67,0,10.0,12,20,220,196.0,9,25.0,6.0,,0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,7.0,7.0,7.0,7.0,7.0,5.0,16.67,1,10.0,10,20,220,197.0,9,25.0,6.0,Faible (0-5),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,3.0,2.0,8.0,4.0,5.0,4.0,16.67,0,10.0,1,20,220,198.0,9,25.0,6.0,Faible (0-5),1,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,2.0,10.0,8.0,10.0,8.0,7.0,16.67,0,10.0,6,20,220,199.0,9,25.0,6.0,Moyen (5-7),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,6.0,10.0,9.0,,8.0,,16.67,0,10.0,5,20,220,200.0,9,25.0,6.0,,0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,3.0,8.0,8.0,3.0,8.0,3.0,16.67,0,10.0,16,20,220,201.0,9,25.0,6.0,Faible (0-5),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,5.0,9.0,9.0,7.0,8.0,4.0,16.67,0,10.0,19,20,220,202.0,9,25.0,6.0,Faible (0-5),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,3.0,9.0,9.0,7.0,9.0,6.0,16.67,0,10.0,18,20,220,203.0,9,25.0,6.0,Moyen (5-7),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,4.0,7.0,9.0,6.0,8.0,8.0,16.67,0,10.0,4,20,220,204.0,9,25.0,6.0,Élevé (7-10),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,1,8.0,8.0,8.0,7.0,6.0,6.0,16.67,0,10.0,20,20,220,205.0,9,25.0,6.0,Moyen (5-7),0,20,1,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,1,9.0,10.0,10.0,10.0,9.0,9.0,16.67,0,10.0,3,20,220,206.0,9,25.0,6.0,Élevé (7-10),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,7.0,9.0,10.0,10.0,9.0,7.0,16.67,0,10.0,11,20,220,207.0,9,25.0,6.0,Moyen (5-7),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,1,5.0,10.0,10.0,9.0,9.0,9.0,16.67,0,10.0,2,20,220,208.0,9,25.0,6.0,Élevé (7-10),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,5.0,7.0,6.0,8.0,,,16.67,0,10.0,7,20,220,209.0,9,25.0,6.0,,0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,5.0,10.0,10.0,,9.0,,16.67,0,10.0,8,20,220,210.0,9,25.0,6.0,,0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,6.0,10.0,10.0,6.0,10.0,10.0,16.67,0,10.0,14,20,220,211.0,9,25.0,6.0,Élevé (7-10),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,6.0,6.0,7.0,6.0,6.0,5.0,16.67,0,10.0,17,20,220,212.0,9,25.0,6.0,Faible (0-5),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,0,6.0,7.0,7.0,7.0,7.0,7.0,16.67,0,10.0,15,20,220,213.0,9,25.0,6.0,Moyen (5-7),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Haute confiance (8-10),Sciences / Chimie / Physique
1,1,8.0,10.0,10.0,8.0,10.0,7.0,15.56,0,7.0,16,20,221,194.0,9,27.0,4.0,Moyen (5-7),0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,7.0,8.0,7.0,7.0,8.0,6.0,15.56,0,7.0,20,20,221,195.0,9,27.0,4.0,Moyen (5-7),0,20,1,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,3.0,6.0,4.0,3.0,3.0,,15.56,1,7.0,19,20,221,196.0,9,27.0,4.0,,0,20,0,10.0,2.0,3.0,Très fréquent (1-2/semaine),Faible (1-4),Confiance moyenne (6-7),Sciences / Chimie / Physique
1,0,7.0,7.0,7.0,7.0,7.0,4.0,15.56,0,7.0,17,20,221,197.0,9,27.0,4.0,Faible (0-5),0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,3.0,5.0,6.0,4.0,5.0,5.0,15.56,1,7.0,8,20,221,198.0,9,27.0,4.0,Faible (0-5),0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,1,5.0,10.0,9.0,6.0,9.0,2.0,15.56,0,7.0,13,20,221,199.0,9,27.0,4.0,Faible (0-5),0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,7.0,9.0,8.0,,7.0,,15.56,0,7.0,12,20,221,200.0,9,27.0,4.0,,0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,7.0,7.0,7.0,,7.0,,15.56,0,7.0,3,20,221,201.0,9,27.0,4.0,,0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,6.0,9.0,9.0,7.0,8.0,5.0,15.56,0,7.0,6,20,221,202.0,9,27.0,4.0,Faible (0-5),0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,3.0,7.0,8.0,,9.0,3.0,15.56,0,7.0,5,20,221,203.0,9,27.0,4.0,Faible (0-5),0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,4.0,7.0,9.0,5.0,6.0,6.0,15.56,0,7.0,11,20,221,204.0,9,27.0,4.0,Moyen (5-7),0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,1,8.0,8.0,8.0,8.0,8.0,6.0,15.56,0,7.0,7,20,221,205.0,9,27.0,4.0,Moyen (5-7),0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,1,8.0,7.0,8.0,6.0,7.0,5.0,15.56,0,7.0,10,20,221,206.0,9,27.0,4.0,Faible (0-5),0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,6.0,7.0,9.0,6.0,7.0,6.0,15.56,0,7.0,18,20,221,207.0,9,27.0,4.0,Moyen (5-7),0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,5.0,7.0,10.0,8.0,7.0,7.0,15.56,0,7.0,9,20,221,208.0,9,27.0,4.0,Moyen (5-7),0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,8.0,7.0,9.0,7.0,7.0,,15.56,0,7.0,14,20,221,209.0,9,27.0,4.0,,0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,5.0,8.0,8.0,2.0,3.0,,15.56,0,7.0,15,20,221,210.0,9,27.0,4.0,,0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,6.0,10.0,10.0,6.0,10.0,10.0,15.56,0,7.0,1,20,221,211.0,9,27.0,4.0,Élevé (7-10),1,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,1,7.0,7.0,8.0,7.0,8.0,7.0,15.56,0,7.0,4,20,221,212.0,9,27.0,4.0,Moyen (5-7),0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,8.0,9.0,10.0,6.0,9.0,7.0,15.56,0,7.0,2,20,221,213.0,9,27.0,4.0,Moyen (5-7),0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Confiance moyenne (6-7),Commerce / Finance / Économie
1,0,3.0,10.0,9.0,6.0,8.0,5.0,9.52,1,4.0,11,20,222,194.0,9,27.0,2.0,Faible (0-5),0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Faible confiance (1-5),Commerce / Finance / Économie
1,0,4.0,5.0,10.0,5.0,6.0,4.0,9.52,1,4.0,15,20,222,195.0,9,27.0,2.0,Faible (0-5),0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Faible confiance (1-5),Commerce / Finance / Économie
1,0,2.0,6.0,4.0,2.0,1.0,2.0,9.52,0,4.0,14,20,222,196.0,9,27.0,2.0,Faible (0-5),0,20,0,8.0,2.0,7.0,Très fréquent (1-2/semaine),Moyen (5-7),Faible confiance (1-5),Commerce / Finance / Économie
1,0,7.0,7.0,7.0,7.0,7.0,4.0,9.52,0,4.0,12,20,222,197.0,9,27.0,2.0,Faible (0-5),0,20,0,13.0,2.0,10.0,Très fréquent (1-2/semaine),Élevé (8-10),Faible confiance (1-5),Sciences politiques
1,0,2.0,3.0,4.0,2.0,3.0,2.0,9.52,0,4.0,3,20,222,198.0,9,27.0,2.0,Faible (0-5),0,20,0,13.0,2.0,10.0,Très fréquent (1-2/semaine),Élevé (8-10),Faible confiance (1-5),Sciences politiques
1,0,2.0,9.0,9.0,9.0,2.0,2.0,9.52,1,4.0,8,20,222,199.0,9,27.0,2.0,Faible (0-5),0,20,0,13.0,2.0,10.0,Très fréquent (1-2/semaine),Élevé (8-10),Faible confiance (1-5),Sciences politiques
1,0,3.0,9.0,10.0,4.0,9.0,,9.52,1,4.0,7,20,222,200.0,9,27.0,2.0,,0,20,0,13.0,2.0,10.0,Très fréquent (1-2/semaine),Élevé (8-10),Faible confiance (1-5),Sciences politiques
1,0,1.0,7.0,,1.0,,,9.52,1,4.0,18,20,222,201.0,9,27.0,2.0,,0,20,0,13.0,2.0,10.0,Très fréquent (1-2/semaine),Élevé (8-10),Faible confiance (1-5),Sciences politiques
1,0,2.0,9.0,10.0,4.0,8.0,4.0,9.52,1,4.0,1,20,222,202.0,9,27.0,2.0,Faible (0-5),1,20,0,13.0,2.0,10.0,Très fréquent (1-2/semaine),Élevé (8-10),Faible confiance (1-5),Sciences politiques
1,0,3.0,9.0,10.0,2.0,9.0,3.0,9.52,1,4.0,20,20,222,203.0,9,27.0,2.0,Faible (0-5),0,20,1,13.0,2.0,10.0,Très fréquent (1-2/semaine),Élevé (8-10),Faible confiance (1-5),Sciences politiques
1,0,1.0,6.0,8.0,1.0,2.0,1.0,9.52,1,4.0,6,20,222,204.0,9,27.0,2.0,Faible (0-5),0,20,0,13.0,2.0,10.0,Très fréquent (1-2/semaine),Élevé (8-10),Faible confiance (1-5),Sciences politiques
1,0,3.0,10.0,10.0,5.0,8.0,6.0,9.52,1,4.0,2,20,222,205.0,9,27.0,2.0,Moyen (5-7),0,20,0,13.0,2.0,10.0,Très fréquent (1-2/semaine),Élevé (8-10),Faible confiance (1-5),Sciences politiques
1,0,4.0,10.0,10.0,9.0,8.0,7.0,9.52,0,4.0,5,20,222,206.0,9,27.0,2.0,Moyen (5-7),0,20,0,13.0,2.0,10.0,Très fréquent (1-2/semaine),Élevé (8-10),Faible confiance (1-5),Sciences politiques
1,0,1.0,1.0,1.0,1.0,1.0,1.0,9.52,1,4.0,13,20,222,207.0,9,27.0,2.0,Faible (0-5),0,20,0,13.0,2.0,10.0,Très fréquent (1-2/semaine),Élevé (8-10),Faible confiance (1-5),Sciences politiques
1,0,5.0,7.0,10.0,5.0,7.0,6.0,9.52,0,4.0,4,20,222,208.0,9,27.0,2.0,Moyen (5-7),0,20,0,13.0,2.0,10.0,Très fréquent (1-2/semaine),Élevé (8-10),Faible confiance (1-5),Sciences politiques
1,0,3.0,,7.0,,6.0,,9.52,0,4.0,9,20,222,209.0,9,27.0,2.0,,0,20,0,13.0,2.0,10.0,Très fréquent (1-2/semaine),Élevé (8-10),Faible confiance (1-5),Sciences politiques
1,0,3.0,,9.0,1.0,,,9.52,1,4.0,10,20,222,210.0,9,27.0,2.0,,0,20,0,13.0,2.0,10.0,Très fréquent (1-2/semaine),Élevé (8-10),Faible confiance (1-5),Sciences politiques
